"Status","Comment"
"Not SATD","// we assume that if you're in debug mode and you didn't"
"Not SATD","// pass in a logger, you actually want to log as much as"
"Not SATD","// possible."
"Not SATD","// or we'll use your logger which should have its own logic"
"Not SATD","// for output. Or we'll return the no-op."
"Not SATD","// set options"
"Not SATD","// check for support"
"Not SATD","// where we'll store our peer connections"
"Not SATD","// call localMedia constructor"
"Not SATD","// End peers we were receiving the screensharing stream from."
"Not SATD","// log events in debug mode"
"Not SATD","// if you didn't pass in a logger and you explicitly turning on debug"
"Not SATD","// we're just going to assume you're wanting log output with console"
"Not SATD","// removes peers"
"Not SATD","// fetches all Peer objects by session id and/or type"
"Not SATD","// sends message to all"
"Not SATD","// sends message to all using a datachannel"
"Not SATD","// only sends to anyone who has an open datachannel"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// We don't really use rich objects in the subtitle, instead we fall back to the name of the item"
"Not SATD","// Dashboard is not visible, so don't update the room list"
"Not SATD","// filter out breakout rooms"
"Not SATD","// FIXME unread 1-1 conversations are not sorted like unread mentions in group chats"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// The FilesSidebarCallViewApp is the first (and only) child of the Vue"
"Not SATD","// instance."
"Not SATD","// User is now blocked by the lobby"
"Not SATD","// all entries below will be filtered out"
"Not SATD","// need to wait for re-render, otherwise the list is not rendered yet"
"Not SATD","// need to wait for re-render, otherwise the list is not rendered yet"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// FIXME: should not emit on $root but on itself"
"Not SATD","// eslint-disable-next-line n/no-unpublished-import"
"Not SATD","// https://github.com/focus-trap/tabbable#testing-in-jsdom"
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD",""
"Not SATD",""
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD","#"
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD",""
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// User mentions have an image avatar, but guest mentions have a plain"
"Not SATD","// text avatar, so the avatar needs to be excluded when matching the"
"Not SATD","// name."
"Not SATD","//*[normalize-space() = '$user']/ancestor::span"")->"
"Not SATD","// User mentions have an image avatar, but guest mentions have a plain"
"Not SATD","// text avatar, so the avatar needs to be excluded when matching the"
"Not SATD","// name."
"Not SATD","//*[normalize-space() = '$user']/ancestor::span"")->"
"Not SATD","// The container is added directly in the body, not in the chat view."
"Not SATD","// Moreover, there could be several atwho containers, so it needs to be"
"Not SATD","// got based on the elements that it contains."
"Not SATD","//li[contains(concat(' ', normalize-space(@class), ' '), ' chat-view-mention-autocomplete ')]/ancestor::div[contains(concat(' ', normalize-space(@class), ' '), ' atwho-container ')]"")->"
"Not SATD","// User mentions have an image avatar, but guest mentions have a plain"
"Not SATD","// text avatar, so the avatar needs to be excluded when matching the"
"Not SATD","// name."
"Not SATD","//li[contains(concat(' ', normalize-space(@class), ' '), ' chat-view-mention-autocomplete ')]//*[normalize-space() = '$name']/ancestor::li"")->"
"Not SATD","// Instead of waiting for the input to be enabled before sending a new"
"Not SATD","// message it is easier to wait for the working icon to not be shown."
"Not SATD","// Instead of waiting for the input to be enabled before sending a new"
"Not SATD","// message it is easier to wait for the working icon to not be shown."
"Not SATD","// Author element is not visible for the message, so its text is"
"Not SATD","// returned as an empty string (even if the element has actual text)."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//input[@type = 'text']"")->"
"Not SATD","// forThe()->checkbox(""Enable lobby"") can not be used here; that would"
"Not SATD","// return the checkbox itself, but the element that the user interacts"
"Not SATD","// with is the label."
"Not SATD","// Clicking on the menu item copies the link to the clipboard, but it is"
"Not SATD","// not possible to access that value from the acceptance tests. Due to"
"Not SATD","// this the value of the attribute that holds the URL is used instead."
"Not SATD","// Hide menu again after checking the icon."
"Not SATD","// Hide menu again after checking the icon."
"Not SATD","// Hide menu again after checking the button."
"Not SATD","// Hide menu again after checking the button."
"Not SATD","// The room moderation menu is hidden after clicking on an action of the"
"Not SATD","// menu. Therefore, if the menu is visible, wait a little just in case"
"Not SATD","// it is in the process of being hidden due to a previous action."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","//a[normalize-space() = '$conversation']/ancestor::li"")->"
"Not SATD","//a[normalize-space() = '$conversation']/ancestor::li[contains(concat(' ', normalize-space(@class), ' '), ' active ')]"")->"
"Not SATD","//button[normalize-space() = '$item']"")->"
"Not SATD","// When the Talk app is opened and there are no conversations the"
"Not SATD","// dropdown is automatically shown, and when the dropdown is shown"
"Not SATD","// clicking on the button to open it fails because it is covered by the"
"Not SATD","// search field of the dropdown. Due to that first it is assumed that"
"Not SATD","// the dropdown is shown and the item is searched and directly clicked;"
"Not SATD","// if it was not shown, then it is explicitly shown and after that the"
"Not SATD","// item is searched and clicked."
"Not SATD","// When the Talk app is opened and there are no conversations the"
"Not SATD","// dropdown is automatically shown, and when the dropdown is shown"
"Not SATD","// clicking on the button to open it fails because it is covered by the"
"Not SATD","// search field of the dropdown. Due to that first it is assumed that"
"Not SATD","// the dropdown is shown and the item is searched and directly clicked;"
